"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","name","entrez","symbol"
"ENSG00000187957",37.5878297184916,1.03113309548462,0.315585001391735,3.26737041030881,0.00108551550572005,0.00248074546802639,"delta/notch like EGF repeat containing","92737","DNER"
"ENSG00000153827",5462.10812749577,0.0350921697812146,0.0402355412537892,0.872168453255487,0.383116486697819,0.497350826667717,"thyroid hormone receptor interactor 12","9320","TRIP12"
"ENSG00000153832",34.2586695841308,-0.178305048007587,0.327570516066571,-0.544325692521579,0.586217369841901,0.690676440701091,"F-box protein 36","130888","FBXO36"
"ENSG00000163053",78.494945961489,1.97554336975285,0.224695384162297,8.79209591740397,1.46795360281713e-18,9.51557129406182e-18,"solute carrier family 16 member 14","151473","SLC16A14"
"ENSG00000135899",52.878115197393,0.442647467374815,0.245684280695921,1.80169226179623,0.0715938362351222,0.118184359143507,"SP110 nuclear body protein","3431","SP110"
"ENSG00000079263",28.2662670097028,0.277455858453837,0.344748432494048,0.804806729494345,0.42093121771851,0.536372495827028,"SP140 nuclear body protein","11262","SP140"
"ENSG00000185404",269.584228604384,-0.938827617793343,0.1166271597207,-8.04981978504544,8.29160368967177e-16,4.75123076121238e-15,"SP140 nuclear body protein like","93349","SP140L"
"ENSG00000067066",1085.26707896143,0.211895692021656,0.0622791431425399,3.40235400375829,0.000668080393427433,0.0015713643214704,"SP100 nuclear antigen","6672","SP100"
"ENSG00000135932",1528.34304321047,-0.431929434704466,0.0577206155835917,-7.48310513215059,7.25867673299202e-14,3.78550522614425e-13,"calcium binding protein 39","51719","CAB39"
"ENSG00000135916",4160.97164670932,0.309429685907711,0.0415724938818651,7.44313503988972,9.8323485311433e-14,5.06852580104897e-13,"integral membrane protein 2C","81618","ITM2C"
"ENSG00000135898",1.88307467841552,-3.36672851435915,1.59214445208396,-2.11458734787063,0.0344651329345414,0.0611395196424254,"G protein-coupled receptor 55","9290","GPR55"
"ENSG00000204128",0.501985911349743,0.663269642656119,2.47797748591796,0.267665725950054,0.78895663413786,0.852639763394144,"chromosome 2 open reading frame 72","257407","C2orf72"
"ENSG00000173692",3091.74435181287,-0.224513242702255,0.0453108547183893,-4.95495492410425,7.23470590417681e-07,2.34908780823437e-06,"proteasome 26S subunit, non-ATPase 1","5707","PSMD1"
"ENSG00000135914",13.0630155570277,-1.06424158440029,0.497998541367879,-2.13703755331709,0.0325949373344201,0.0581016190656367,"5-hydroxytryptamine receptor 2B","3357","HTR2B"
"ENSG00000135931",1092.1175946251,0.920303878619783,0.0680756743144395,13.5188360289893,1.21076320754356e-41,1.71909712454498e-40,"armadillo repeat containing 9","80210","ARMC9"
"ENSG00000156966",1.20975737568613,0.234542119318153,1.62034581241447,0.144748187406158,0.8849096917178,0.921669571541035,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7","93010","B3GNT7"
"ENSG00000115053",9129.57831923182,-0.192002477946357,0.0369521398402054,-5.19597724994132,2.03647164409361e-07,6.9315286583491e-07,"nucleolin","4691","NCL"
"ENSG00000187514",7776.34991314127,0.217906439936554,0.0459081907986724,4.74656997249509,2.06895171586302e-06,6.4167109403176e-06,"prothymosin alpha","5757","PTMA"
"ENSG00000156973",220.945743256507,0.387563931638967,0.124200949648926,3.12045868195436,0.00180569627792222,0.00400366356913158,"phosphodiesterase 6D","5147","PDE6D"
"ENSG00000144524",492.825846399964,-0.131142123161328,0.0936257049645757,-1.40070638945733,0.161301891240941,0.24142046035432,"COP9 signalosome subunit 7B","64708","COPS7B"
"ENSG00000163273",40.864509174533,2.42765728339209,0.344127613100845,7.05452625994497,1.7318974424396e-12,8.36601262100124e-12,"natriuretic peptide C","4880","NPPC"
"ENSG00000144535",295.834872617637,-0.142868549547009,0.108742939289567,-1.31381909005209,0.188907091789272,0.276915925879281,"DIS3 like 3'-5' exoribonuclease 2","129563","DIS3L2"
"ENSG00000171551",0.836067112911142,0.386835454585951,1.96889532674142,0.196473346923006,0.844239692171745,0.894686458850016,"endothelin converting enzyme like 1","9427","ECEL1"
"ENSG00000196811",0.504669729568873,-0.999836871396857,2.47569828727014,-0.403860549784255,0.686315267739556,0.774312098529285,"cholinergic receptor nicotinic gamma subunit","1146","CHRNG"
"ENSG00000221944",42.8978800059833,0.052779010322052,0.274928664214974,0.191973472365118,0.847762984910175,0.896425715120754,"tigger transposable element derived 1","200765","TIGD1"
"ENSG00000135930",1020.90242802115,-0.450177793537308,0.0661595268863178,-6.80442885135576,1.01450910683144e-11,4.68856544888108e-11,"eukaryotic translation initiation factor 4E family member 2","9470","EIF4E2"
"ENSG00000115468",8.00927256617622,-0.249097314708922,0.632237347749802,-0.393993356443566,0.693585944157897,0.780012945059068,"EF-hand domain family member D1","80303","EFHD1"
"ENSG00000204120",1308.63185948696,0.193964550279636,0.0623321205128505,3.1117912993133,0.00185955910471761,0.0041138069776836,"GRB10 interacting GYF protein 2","26058","GIGYF2"
"ENSG00000115474",0.303115746334759,-0.175813779236036,3.10012819447426,-0.0567117771288976,0.954774792323823,NA,"potassium inwardly rectifying channel subfamily J member 13","3769","KCNJ13"
"ENSG00000182600",6.92078171765643,0.912473042870937,0.685220461315902,1.3316488552,0.182975602921143,0.269588567015076,"secondary ossification center associated regulator of chondrocyte maturation","389084","SNORC"
"ENSG00000066248",12.0955771004862,0.328479601793879,0.503365121752693,0.652567266977356,0.514035293747194,0.625173474108446,"neuronal guanine nucleotide exchange factor","25791","NGEF"
"ENSG00000168918",21.8304031928055,2.56593711056691,0.465430771223425,5.51303710285876,3.52693842825524e-08,1.27746420633142e-07,"inositol polyphosphate-5-phosphatase D","3635","INPP5D"
"ENSG00000085978",464.785301616376,-0.0209573304039363,0.0872193260994523,-0.240283103999676,0.810110792435001,0.869079404491705,"autophagy related 16 like 1","55054","ATG16L1"
"ENSG00000077044",380.759252160411,0.235701906505965,0.0946954567893871,2.48905189855297,0.0128084266946837,0.0247925653567439,"diacylglycerol kinase delta","8527","DGKD"
"ENSG00000085982",646.557843868394,-0.295184046724151,0.0773070341968672,-3.81833360690627,0.00013435615814271,0.000344013387544694,"ubiquitin specific peptidase 40","55230","USP40"
"ENSG00000185038",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"maestro heat like repeat family member 2A","339766","MROH2A"
"ENSG00000123485",260.197140320079,-2.65014571276408,0.14097215974344,-18.7990715158735,7.68498720540015e-79,2.33048027640303e-77,"Holliday junction recognition protein","55355","HJURP"
"ENSG00000144481",0.535208024247984,-2.62536492993591,2.34857227921284,-1.11785570883764,0.263628624090965,0.364856668405733,"transient receptor potential cation channel subfamily M member 8","79054","TRPM8"
"ENSG00000188042",1079.43699543019,-0.277509192101625,0.0747385550074477,-3.71306606173977,0.000204763410387739,0.000513231826920834,"ARF like GTPase 4C","10123","ARL4C"
"ENSG00000130147",4805.44692662328,-0.0871048956436564,0.0402158790073046,-2.16593290495615,0.0303163144144296,0.054348843430223,"SH3 domain binding protein 4","23677","SH3BP4"
"ENSG00000157985",939.765501576941,1.21804517889469,0.0751227105203309,16.2140738860193,4.01077804269117e-59,8.52970372195996e-58,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1","116987","AGAP1"
"ENSG00000168505",0.289846774688575,-1.81815789502831,3.34874236511016,-0.542937526031059,0.58717281752744,NA,"gastrulation brain homeobox 2","2637","GBX2"
"ENSG00000144476",0.453947075271916,0.581824313785657,2.70006341502268,0.215485425471301,0.829388873960684,NA,"atypical chemokine receptor 3","57007","ACKR3"
"ENSG00000198612",917.996003860693,-0.423099557145342,0.0678386870680928,-6.23684766659262,4.46476376700604e-10,1.85356868727141e-09,"COP9 signalosome subunit 8","10920","COPS8"
"ENSG00000163359",143629.971423282,-0.0418989531890024,0.0376316878734381,-1.11339553330469,0.265538592513738,0.367155246877519,"collagen type VI alpha 3 chain","1293","COL6A3"
"ENSG00000115648",478.227487074476,1.02979076166364,0.0914417852202355,11.2617088476937,2.02787768359876e-29,1.98715833117544e-28,"melanophilin","79083","MLPH"
"ENSG00000124839",1.3540058141262,0.56454003034086,1.60411293464495,0.351932845966245,0.724888625509346,0.805079771119574,"RAB17, member RAS oncogene family","64284","RAB17"
"ENSG00000124831",1891.17000858139,-0.779804410971875,0.0521819147337158,-14.9439593190709,1.70534474431125e-50,2.96734012298219e-49,"LRR binding FLII interacting protein 1","9208","LRRFIP1"
"ENSG00000177483",4.12861148732264,0.201146185481036,0.860734277942068,0.233691384943977,0.815224576411006,0.873167137147196,"RNA binding motif protein 44","375316","RBM44"
"ENSG00000132329",157.271980619087,-0.878206295973654,0.144707835201479,-6.06882339681825,1.28850738297757e-09,5.1631380669721e-09,"receptor activity modifying protein 1","10267","RAMP1"
"ENSG00000184182",221.156996035064,-0.677434779050422,0.127134609748711,-5.32848435519967,9.90357261487196e-08,3.44730404341009e-07,"ubiquitin conjugating enzyme E2 F (putative)","140739","UBE2F"
"ENSG00000258984",0.543603841878244,0.78468107499181,2.42042057965419,0.324192035709726,0.745792651342108,0.820915389229175,"UBE2F-SCLY readthrough (NMD candidate)","100533179","UBE2F-SCLY"
"ENSG00000132330",23.9165192605567,0.499820255440415,0.366189738455751,1.36492152278268,0.17227771681575,0.255538344447517,"selenocysteine lyase","51540","SCLY"
"ENSG00000144488",55.8590450290622,-1.08506660025212,0.249802486845666,-4.34369815110167,1.4010398899078e-05,3.98774157927021e-05,"espin like","339768","ESPNL"
"ENSG00000168427",0.848463281928145,-0.768103941376917,1.89896351568037,-0.404485886661029,0.685855454159809,0.774312098529285,"kelch like family member 30","377007","KLHL30"
"ENSG00000178752",44.633871176475,-1.29301835221149,0.28944515951497,-4.46723087156901,7.92386012754604e-06,2.32309231270685e-05,"erythroferrone","151176","ERFE"
"ENSG00000132323",278.234935842766,-0.198239364558929,0.112686458515619,-1.75921195119866,0.0785415150840889,0.128459088814704,"ILK associated serine/threonine phosphatase","80895","ILKAP"
"ENSG00000144485",35.805751356895,1.17764126243734,0.311035694627696,3.78619329799736,0.000152972696399678,0.000388977156580133,"hes family bHLH transcription factor 6","55502","HES6"
"ENSG00000132326",92.2622710904044,-0.618729284833986,0.185236548718088,-3.34021168671001,0.000837145529048183,0.00194358078246883,"period circadian regulator 2","8864","PER2"
"ENSG00000204104",412.237327747292,0.381883011350214,0.0969935433397096,3.937200335209,8.24377812931817e-05,0.000215879179228662,"TRAF3 interacting protein 1","26146","TRAF3IP1"
"ENSG00000065802",1473.86789843035,0.537850530610085,0.058932198332165,9.12659880051561,7.06850975852973e-20,4.86347790948698e-19,"ankyrin repeat and SOCS box containing 1","51665","ASB1"
"ENSG00000233608",302.075212291033,0.038957944199482,0.107735537976936,0.361607181168225,0.71764559754326,0.799687041931995,"twist family bHLH transcription factor 2","117581","TWIST2"
"ENSG00000068024",164.142471758283,-0.306810507119143,0.14529722360315,-2.11160612371461,0.0347202468847557,0.061548911291136,"histone deacetylase 4","9759","HDAC4"
"ENSG00000130414",1071.02879429704,-0.329766790193156,0.0691148909627691,-4.77128424279501,1.83054996894096e-06,5.70976623116442e-06,"NADH:ubiquinone oxidoreductase subunit A10","4705","NDUFA10"
"ENSG00000172428",431.639243988006,-0.118231211813468,0.0932746330140239,-1.26756019287358,0.204955055151853,0.296605224158289,"COP9 signalosome subunit 9","150678","COPS9"
"ENSG00000178602",0.182309748120255,-1.1375983718191,4.01614646336847,-0.283256196504587,0.776980452864612,NA,"otospiralin","150677","OTOS"
"ENSG00000063660",9884.36242507103,0.354005114416088,0.0436347407543625,8.1129189333088,4.94180418953893e-16,2.85728953100921e-15,"glypican 1","2817","GPC1"
"ENSG00000144504",55.6680687168671,-0.0883838870662988,0.242566861656309,-0.364369174184763,0.71558235109226,0.797810174022069,"ankyrin repeat and MYND domain containing 1","51281","ANKMY1"
"ENSG00000188542",32.8787940163055,0.552549602802391,0.310390541183463,1.78017539031834,0.0750472615779112,0.123373847310123,"dual specificity phosphatase 28","285193","DUSP28"
"ENSG00000142327",905.600910980588,0.0897703064281188,0.0683379285369572,1.31362346430461,0.188972948427651,0.276984914363672,"arginyl aminopeptidase like 1","57140","RNPEPL1"
"ENSG00000142330",333.650788666277,0.696915438560309,0.110772793888861,6.29139533358281,3.14624924398563e-10,1.32106613555157e-09,"calpain 10","11132","CAPN10"
"ENSG00000178623",4.37810633742545,1.10561593085034,0.87221421946813,1.26759677401789,0.204941984571024,0.296605224158289,"G protein-coupled receptor 35","2859","GPR35"
"ENSG00000130294",5.43740548670188,1.68143300554658,0.869404886224021,1.93400454976661,0.0531125684525368,0.0905672837965391,"kinesin family member 1A","547","KIF1A"
"ENSG00000172478",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"mab-21 like 4","79919","MAB21L4"
"ENSG00000226321",0.335628953094802,1.76002405826953,2.94200475634519,0.598239705246426,0.549680001677814,NA,"ciliary rootlet coiled-coil, rootletin family member 2","728763","CROCC2"
"ENSG00000162804",341.160660830035,0.655934886127004,0.101872481147636,6.43878384758694,1.20434565305087e-10,5.1778431256312e-10,"sushi, nidogen and EGF like domains 1","25992","SNED1"
"ENSG00000122085",319.950713998556,0.14011219402377,0.107654736512537,1.30149586133123,0.193088780229631,0.282203732945686,"mitochondrial transcription termination factor 4","130916","MTERF4"
"ENSG00000115687",88.8249429118661,1.20623606103587,0.202023750984372,5.97076361149824,2.36145689107538e-09,9.31811289442274e-09,"PAS domain containing serine/threonine kinase","23178","PASK"
"ENSG00000115685",1012.01192700468,-0.0172433396941445,0.0650144323782658,-0.265223259872818,0.790837477548324,0.85431083662737,"protein phosphatase 1 regulatory subunit 7","5510","PPP1R7"
"ENSG00000146205",51.5037318100642,0.930672438375078,0.262888851151466,3.54017461865989,0.000399862368471152,0.00096831606745446,"anoctamin 7","50636","ANO7"
"ENSG00000115677",22879.0667022687,-0.270266384271777,0.0351435614903212,-7.69035273633865,1.46729928658676e-14,7.91546738130146e-14,"high density lipoprotein binding protein","3069","HDLBP"
"ENSG00000168385",9910.8806384538,0.126372107757837,0.0358010717963596,3.52984146610624,0.000415808743979452,0.00100445652659714,"septin 2","4735","SEPTIN2"
"ENSG00000006607",711.870737397137,0.193294489010856,0.0765501414834228,2.52507030379186,0.0115675145698028,0.0225863844369044,"FERM, ARH/RhoGEF and pleckstrin domain protein 2","9855","FARP2"
"ENSG00000115694",1528.08387841683,-0.980259587661865,0.0622653032324363,-15.7432717223356,7.6389772951562e-56,1.52345395637364e-54,"serine/threonine kinase 25","10494","STK25"
"ENSG00000176720",680.193193614057,-0.336220640978597,0.0788030831923981,-4.2665924651414,1.9848125231001e-05,5.55702259981939e-05,"BCL2 family apoptosis regulator BOK","666","BOK"
"ENSG00000176946",586.132126270265,-0.428717297810251,0.0795498576219009,-5.38929057356629,7.07363565488882e-08,2.49166449048163e-07,"THAP domain containing 4","51078","THAP4"
"ENSG00000168397",826.599650228576,0.335063616947916,0.0682606942164474,4.90858788932714,9.17345169325575e-07,2.95903547943102e-06,"autophagy related 4B cysteine peptidase","23192","ATG4B"
"ENSG00000168393",398.08702888234,-1.19534829813075,0.098734195225668,-12.1067305546842,9.72955337911776e-34,1.09628560933821e-32,"deoxythymidylate kinase","1841","DTYMK"
"ENSG00000168395",181.956423753371,0.142381640336727,0.139450363259002,1.02102021830005,0.307244859782135,0.414137071837306,"inhibitor of growth family member 5","84289","ING5"
"ENSG00000180902",184.630241168916,-0.312229618619604,0.136187344141634,-2.29264782706157,0.021868288504175,0.040382763560272,"D-2-hydroxyglutarate dehydrogenase","728294","D2HGDH"
"ENSG00000154252",0.7927054886675,1.69596857389317,2.1136802949238,0.802377056722437,0.422334880624611,0.537556910842518,"galactose-3-O-sulfotransferase 2","64090","GAL3ST2"
"ENSG00000204099",0.294011022566302,1.61415179810886,3.081337706403,0.523847741438617,0.600384444673341,NA,"neuraminidase 4","129807","NEU4"
"ENSG00000134121",163.562200409024,0.875846637498115,0.147385679603695,5.94254909875352,2.80623562050306e-09,1.09995480252591e-08,"cell adhesion molecule L1 like","10752","CHL1"
"ENSG00000144619",15.3158806933518,3.76271687136146,0.694576929037143,5.41727879815635,6.0512943872007e-08,2.14333036958817e-07,"contactin 4","152330","CNTN4"
"ENSG00000072756",305.930774301866,-0.086589854285405,0.105375093174663,-0.82172980043661,0.41123069466618,0.526286729592754,"tRNA nucleotidyl transferase 1","51095","TRNT1"
"ENSG00000281584",1.20223436068505,0.18644596144798,1.62151119945797,0.114982839162815,0.908458724182755,0.938774932309749,NA,NA,NA
"ENSG00000113851",272.320918263797,0.384877237871395,0.112420798643893,3.42354121758682,0.000618108772611749,0.00145754993452031,"cereblon","51185","CRBN"
"ENSG00000144455",548.37239772724,0.286978643310708,0.0884623712311864,3.2440758631794,0.0011783235845068,0.00268078619766306,"sulfatase modifying factor 1","285362","SUMF1"
"ENSG00000175928",22.7479028677421,-1.21205197392513,0.392645627780562,-3.08688519155628,0.00202265700338917,0.00445256443852869,"leucine rich repeat neuronal 1","57633","LRRN1"
"ENSG00000170364",101.614931903171,-0.145752300383768,0.180123276287744,-0.809180819867672,0.418411145708132,0.533622660561305,"SET domain and mariner transposase fusion gene","6419","SETMAR"
"ENSG00000150995",128.715346042887,-0.335722630564658,0.158560839955606,-2.11731112586597,0.0342334512685264,0.0607724168628695,"inositol 1,4,5-trisphosphate receptor type 1","3708","ITPR1"
"ENSG00000134107",513.327104240845,-0.0566803573417916,0.0836154046329517,-0.677869796727081,0.497854251758854,0.609771126271253,"basic helix-loop-helix family member e40","8553","BHLHE40"
"ENSG00000134108",1710.81701781371,0.635881488132989,0.0541520862129915,11.7425113712505,7.71606054442532e-32,8.11700930076662e-31,"ARF like GTPase 8B","55207","ARL8B"
"ENSG00000134109",1988.76575920793,0.152878043665377,0.0532537408724947,2.8707475035681,0.00409502478456454,0.00861808871553794,"ER degradation enhancing alpha-mannosidase like protein 1","9695","EDEM1"
"ENSG00000071282",166.652902074368,-1.18154492485028,0.146556907004288,-8.06202142909382,7.50430416385034e-16,4.30511618399479e-15,"LIM and cysteine rich domains 1","29995","LMCD1"
"ENSG00000125046",0.322359981448618,-0.175813577071159,3.03719917979222,-0.0578867458680093,0.953838840683753,NA,"ssu-2 homolog","51066","SSUH2"
"ENSG00000182533",0.327233135464542,-1.95040699434638,2.9704501334286,-0.656603176871093,0.511436105640262,NA,"caveolin 3","859","CAV3"
"ENSG00000180914",617.328560160642,-1.61958882150832,0.0985071340403783,-16.4413353132825,9.67631860469784e-61,2.10649311072432e-59,"oxytocin receptor","5021","OXTR"
"ENSG00000070950",211.338632065276,-1.68792093383504,0.137306075079186,-12.2931263810549,9.86168804593568e-35,1.15076451639747e-33,"RAD18 E3 ubiquitin protein ligase","56852","RAD18"
"ENSG00000196220",13.5013858112845,1.76498221807031,0.537761307215103,3.28209224871644,0.00103039889738373,0.00236284719925958,"SLIT-ROBO Rho GTPase activating protein 3","9901","SRGAP3"
"ENSG00000134077",392.458985663622,-0.100563420481623,0.0978944551261497,-1.02726370305687,0.30429630888004,0.410951983897557,"THUMP domain containing 3","25917","THUMPD3"
"ENSG00000168137",1698.42568076739,0.172885891613619,0.0641256064229278,2.6960507862239,0.00701669677832161,0.0141991043689282,"SET domain containing 5","55209","SETD5"
"ENSG00000156959",0.703539894583857,-0.258153916405549,2.12417512171049,-0.12153137176264,0.903270167783613,0.934465515428534,"LHFPL tetraspan subfamily member 4","375323","LHFPL4"
"ENSG00000163719",470.188968013353,0.226022132107217,0.0901422950744481,2.5073926941903,0.0121625504517613,0.0236323887354065,"myotubularin related protein 14","64419","MTMR14"
"ENSG00000144550",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"copine family member 9","151835","CPNE9"
"ENSG00000156983",420.532091512283,0.228401521351758,0.102033392467435,2.23849776850902,0.0251886127726987,0.0459442790896081,"bromodomain and PHD finger containing 1","7862","BRPF1"
"ENSG00000114026",188.799867016796,-0.324117253508164,0.134657028477669,-2.40698355795008,0.0160848940157765,0.0305331231329874,"8-oxoguanine DNA glycosylase","4968","OGG1"
"ENSG00000134072",76.5627000763308,-0.700090550269471,0.205453330811,-3.40754052273553,0.000655511743378974,0.00154303339305531,"calcium/calmodulin dependent protein kinase I","8536","CAMK1"
"ENSG00000171148",1400.43002748879,0.223282303986617,0.0577657554949758,3.86530570012258,0.000110950145218442,0.000286121301877411,"transcriptional adaptor 3","10474","TADA3"
"ENSG00000241553",1403.15650129759,-0.0681077386614109,0.056292212202929,-1.20989628931064,0.226318691282792,0.321678548763216,"actin related protein 2/3 complex subunit 4","10093","ARPC4"
"ENSG00000214021",87.4481370419984,0.438170563360867,0.190151616408098,2.30432205435729,0.0212045718363122,0.0392554929937908,"tubulin tyrosine ligase like 3","26140","TTLL3"
"ENSG00000156990",306.218881042625,-0.367488057621946,0.109328518455281,-3.36131928625981,0.000775710987104878,0.00180950119150866,"RNA pseudouridine synthase D3","285367","RPUSD3"
"ENSG00000171135",381.58563027667,0.0162898063077133,0.0967766363157601,0.168323749696811,0.866328590863637,0.910241018902707,"jagunal homolog 1","84522","JAGN1"
"ENSG00000163701",25.3560683438015,-2.76670355149963,0.430550735091862,-6.42596406416384,1.31036358462313e-10,5.62216550514575e-10,"interleukin 17 receptor E","132014","IL17RE"
"ENSG00000163702",360.845720099214,0.137090522820333,0.0999938992349328,1.37098886901333,0.170378425946117,0.253001233409962,"interleukin 17 receptor C","84818","IL17RC"
"ENSG00000163703",341.349574439537,0.587141745886368,0.105346226940349,5.57344826615225,2.49745841671937e-08,9.12659115933799e-08,"cysteine rich with EGF like domains 1","78987","CRELD1"
"ENSG00000163704",131.751017442295,-0.520046514564164,0.159104601008073,-3.26858250024949,0.00108087661366667,0.00247091042845034,"proline rich transmembrane protein 3","285368","PRRT3"
"ENSG00000125037",935.552940639257,0.368664230008342,0.0672764653990783,5.47983946275205,4.25711925837772e-08,1.53027862512124e-07,"ER membrane protein complex subunit 3","55831","EMC3"
"ENSG00000144554",150.096850302816,-2.09867755890384,0.173739056433792,-12.0794805841691,1.3557342730534e-33,1.51945336245331e-32,"FA complementation group D2","2177","FANCD2"
"ENSG00000254999",2473.78194103606,0.155264325583627,0.0472084915601717,3.28890672953885,0.00100577347568959,0.00231141267499035,"BRICK1 subunit of SCAR/WAVE actin nucleating complex","55845","BRK1"
"ENSG00000134086",842.118705875726,1.01829445471707,0.0756771034941417,13.455779987614,2.84718942206403e-41,3.9887716447129e-40,"von Hippel-Lindau tumor suppressor","7428","VHL"
"ENSG00000134070",271.892148373588,0.774421405153113,0.116646912952634,6.6390218613636,3.15771566123285e-11,1.4141116200319e-10,"interleukin 1 receptor associated kinase 2","3656","IRAK2"
"ENSG00000157014",380.582935060176,-0.779839130834888,0.0994538357173026,-7.84121723622183,4.46199739556173e-15,2.45743339371408e-14,"TatD DNase domain containing 2","9797","TATDN2"
"ENSG00000157017",1.82790272075052,-1.53964164128539,1.47375846229532,-1.04470419045972,0.296159707497216,0.401700870800111,"ghrelin and obestatin prepropeptide","51738","GHRL"
"ENSG00000157020",3135.18823579999,-0.433377920011052,0.0475451510246296,-9.11508136311422,7.8611464884758e-20,5.40128563856207e-19,"SEC13 homolog, nuclear pore and COPII coat complex component","6396","SEC13"
"ENSG00000157087",0.630348881799301,-1.54258524430792,2.26898483934766,-0.679857008102097,0.496595005750274,0.608481642396703,"ATPase plasma membrane Ca2+ transporting 2","491","ATP2B2"
"ENSG00000196639",252.575118263415,-1.06831129082924,0.130678300155369,-8.17512386952595,2.95562067315201e-16,1.72651357435253e-15,"histamine receptor H1","3269","HRH1"
"ENSG00000197548",434.408671732499,-0.479642582234444,0.0938915172833527,-5.10847620863281,3.24767288342805e-07,1.08732855420179e-06,"autophagy related 7","10533","ATG7"
"ENSG00000144560",339.720313452031,0.0564712310307016,0.101902047828728,0.554171699528704,0.579461344468949,0.685062601630738,"vestigial like family member 4","9686","VGLL4"
"ENSG00000144559",113.570202281121,-0.302336500764734,0.171856383608649,-1.75923928117336,0.078536874893979,0.128459088814704,"TAM41 mitochondrial translocator assembly and maintenance homolog","132001","TAMM41"
"ENSG00000157152",3.89595879970523,-1.69316156950317,0.977311376314393,-1.73246890452495,0.0831901089275114,0.135221774056873,"synapsin II","6854","SYN2"
"ENSG00000157150",5.50571647299258,-1.16848233895674,0.771511152363353,-1.51453719803966,0.12988964679179,0.19999097517942,"TIMP metallopeptidase inhibitor 4","7079","TIMP4"
"ENSG00000132170",319.686770657336,-0.52321102961556,0.106350423716569,-4.91968918722836,8.66817488953212e-07,2.79911396849089e-06,"peroxisome proliferator activated receptor gamma","5468","PPARG"
"ENSG00000154743",75.9327178339068,-0.428694310632183,0.20409611301971,-2.10045308697664,0.035689003293456,0.063101069254989,"tRNA splicing endonuclease subunit 2","80746","TSEN2"
"ENSG00000225526",0.485425494455014,-0.999060934654243,2.50235133124642,-0.39924886732696,0.689709839316664,NA,"MKRN2 opposite strand","100129480","MKRN2OS"
"ENSG00000075975",588.221946023915,-1.33968096949507,0.0857211281056909,-15.628363731323,4.66632441629897e-55,8.98984173168813e-54,"makorin ring finger protein 2","23609","MKRN2"
"ENSG00000132155",1804.40982784607,-0.444174165859995,0.0562379874124528,-7.89811631419871,2.83149863161059e-15,1.58070556184382e-14,"Raf-1 proto-oncogene, serine/threonine kinase","5894","RAF1"
"ENSG00000088726",0.364619496240509,-2.07189165280481,3.07359166911687,-0.674094634503002,0.500251150479488,NA,"transmembrane protein 40","55287","TMEM40"
"ENSG00000144712",93.6408411442784,-2.31071707403517,0.213841312589879,-10.805756128456,3.2328245863044e-27,2.95017763176187e-26,"cullin associated and neddylation dissociated 2 (putative)","23066","CAND2"
"ENSG00000144713",6206.97844387565,-0.322494280011473,0.0393652477831128,-8.19235996654436,2.56153174108938e-16,1.50166486874205e-15,"ribosomal protein L32","6161","RPL32"
"ENSG00000144711",592.927009043028,-0.378041566903144,0.0813583261870197,-4.64662419472758,3.37411030010984e-06,1.0280677610713e-05,"IQ motif and Sec7 domain ArfGEF 1","9922","IQSEC1"
"ENSG00000132182",10.5935082601008,-0.612476926869959,0.558966465284642,-1.0957310767437,0.273196478598549,0.375874692082283,"nucleoporin 210","23225","NUP210"
"ENSG00000163517",167.017690633013,-0.289227711007257,0.140660367195028,-2.05621325164207,0.039761965516205,0.0696472364841727,"histone deacetylase 11","79885","HDAC11"
"ENSG00000163520",724.96801254955,0.0413183901529254,0.0771594892060083,0.535493308445955,0.592308783517784,0.696350259371817,"fibulin 2","2199","FBLN2"
"ENSG00000163528",112.410775560113,-0.0419319656511062,0.168303042936331,-0.249145618044285,0.803248143646361,0.86366609331437,"coiled-coil-helix-coiled-coil-helix domain containing 4","131474","CHCHD4"
"ENSG00000170876",1611.59215044051,-0.3722908919027,0.0556857360151475,-6.68557010365151,2.30027371004652e-11,1.04183878115137e-10,"transmembrane protein 43","79188","TMEM43"
"ENSG00000268279",4.91989725217052,0.609386935748871,0.799338380798772,0.762364163146921,0.445842688738211,0.560650985206805,NA,NA,NA
"ENSG00000154767",508.785998638197,0.128437004355686,0.0853640625201012,1.50457933425371,0.132432262660176,0.203508702289535,"XPC complex subunit, DNA damage recognition and repair factor","7508","XPC"
"ENSG00000170860",308.049720052481,-0.989707871054778,0.115941498492448,-8.5362694455708,1.38624881207386e-17,8.58786674751767e-17,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated","27258","LSM3"
"ENSG00000131389",1090.20022176996,-0.136602261258845,0.0629107624113627,-2.17136553465409,0.0299035520378175,0.053674162700445,"solute carrier family 6 member 6","6533","SLC6A6"
"ENSG00000144596",2.59657662746064,1.94751640990435,1.31884175635416,1.47668694937906,0.139759572070942,0.213382013175339,"glutamate receptor interacting protein 2","80852","GRIP2"
